67.48141, 311.056920, 1271.566, -0.195, 20150408, 63519.00, 19930709, 39589.53, 12.9, 551, 0.23
67.45495, 310.981110, 1254.566, -0.480, 20150408, 63547.50, 19930709, 39558.87, -0.5, 536, 0.81
67.45475, 310.981010, 1254.280, -0.491, 20150408, 63548.00, 19930709, 39558.33, -3.7, 665, 0.88
67.45441, 310.980230, 1253.734, -0.500, 20150408, 63548.50, 19930709, 39557.79, -7.1, 1184, 0.85
67.45431, 310.980070, 1253.613, -0.502, 20150408, 63549.00, 19930709, 39557.25, -10.7, 1117, 0.84
67.45402, 310.979480, 1253.386, -0.501, 20150408, 63549.50, 19930709, 39556.71, -14.4, 1078, 1.03
67.45377, 310.979150, 1253.352, -0.496, 20150408, 63550.00, 19930709, 39556.17, -18.3, 862, 1.22
67.45323, 310.977890, 1253.832, -0.454, 20150408, 63550.50, 19930709, 39555.63, -22.3, 618, 1.52
66.99634, 313.200310, 1949.780, -0.074, 20150409, 40228.50, 19930624, 43772.57, -188.1, 906, 0.10
66.99634, 313.200310, 1949.780, -0.074, 20150409, 40229.00, 19930624, 43773.03, -175.1, 911, 0.10
66.99637, 313.202010, 1950.390, -0.071, 20150409, 40229.50, 19930624, 43773.50, -162.0, 1484, 0.10
66.99637, 313.202000, 1950.388, -0.071, 20150409, 40230.00, 19930624, 43773.96, -148.9, 1499, 0.10
66.99639, 313.203750, 1950.994, -0.074, 20150409, 40230.50, 19930624, 43774.42, -135.8, 2160, 0.11
66.9964, 313.204650, 1951.312, -0.075, 20150409, 40231.00, 19930624, 43774.89, -122.6, 1845, 0.12
66.99643, 313.206350, 1951.886, -0.077, 20150409, 40231.50, 19930624, 43775.35, -109.3, 2576, 0.12
66.99645, 313.207800, 1952.392, -0.080, 20150409, 40232.00, 19930624, 43775.82, -96.0, 2009, 0.12
66.99645, 313.209960, 1953.134, -0.074, 20150409, 40232.50, 19930624, 43776.28, -82.6, 3130, 0.12
66.99646, 313.210880, 1953.445, -0.073, 20150409, 40233.00, 19930624, 43776.74, -69.2, 2708, 0.12
66.99653, 313.212380, 1953.951, -0.070, 20150409, 40233.50, 19930624, 43777.21, -55.7, 3638, 0.12
66.99655, 313.213680, 1954.388, -0.068, 20150409, 40234.00, 19930624, 43777.67, -42.1, 2956, 0.11
66.99666, 313.215050, 1954.815, -0.069, 20150409, 40234.50, 19930624, 43778.13, -28.5, 3830, 0.11
66.9967, 313.216380, 1955.260, -0.070, 20150409, 40235.00, 19930624, 43778.60, -14.9, 3028, 0.11
66.99684, 313.218000, 1955.706, -0.072, 20150409, 40235.50, 19930624, 43779.06, -1.2, 4056, 0.12
66.997, 313.219710, 1956.216, -0.071, 20150409, 40236.00, 19930624, 43779.52, 12.5, 2914, 0.11
66.99714, 313.221330, 1956.617, -0.072, 20150409, 40236.50, 19930624, 43779.99, 26.2, 4010, 0.11
66.99724, 313.222440, 1956.917, -0.070, 20150409, 40237.00, 19930624, 43780.45, 39.9, 3311, 0.11
66.9973, 313.223710, 1957.209, -0.071, 20150409, 40237.50, 19930624, 43780.91, 53.7, 4155, 0.11
66.99741, 313.225160, 1957.562, -0.070, 20150409, 40238.00, 19930624, 43781.37, 67.4, 3214, 0.11
66.99743, 313.226330, 1957.813, -0.071, 20150409, 40238.50, 19930624, 43781.84, 81.2, 3903, 0.11
66.99752, 313.227830, 1958.150, -0.073, 20150409, 40239.00, 19930624, 43782.30, 95.0, 2926, 0.11
66.99752, 313.227830, 1958.150, -0.073, 20150409, 40239.50, 19930624, 43782.76, 108.9, 2927, 0.11
66.99753, 313.229970, 1958.613, -0.075, 20150409, 40240.00, 19930624, 43783.23, 122.8, 1624, 0.11
66.99753, 313.229970, 1958.613, -0.075, 20150409, 40240.50, 19930624, 43783.69, 136.7, 1624, 0.11
66.99754, 313.231740, 1958.975, -0.069, 20150409, 40241.00, 19930624, 43784.16, 150.6, 714, 0.11
66.99754, 313.231740, 1958.975, -0.069, 20150409, 40241.50, 19930624, 43784.62, 164.6, 714, 0.11
69.74107, 315.925910, 2463.369, -0.031, 20150409, 43378.50, 19930624, 47091.67, 195.9, 1254, 0.11
69.74114, 315.925890, 2463.374, -0.032, 20150409, 43379.00, 19930624, 47091.73, 129.5, 1367, 0.11
69.74139, 315.925800, 2463.376, -0.032, 20150409, 43379.50, 19930624, 47091.79, 63.1, 2168, 0.12
69.74151, 315.926060, 2463.442, -0.032, 20150409, 43380.00, 19930624, 47091.85, -3.4, 2207, 0.12
69.74164, 315.926210, 2463.486, -0.032, 20150409, 43380.50, 19930624, 47091.91, -69.8, 2004, 0.12
69.74181, 315.926180, 2463.502, -0.031, 20150409, 43381.00, 19930624, 47091.97, -136.2, 1561, 0.11
69.89464, 317.154840, 2652.332, -0.002, 20150409, 45147.00, 19930624, 47451.07, -167.2, 736, 0.09
69.89439, 317.155030, 2652.415, -0.001, 20150409, 45147.50, 19930624, 47451.01, -100.9, 1690, 0.10
69.89431, 317.154920, 2652.400, -0.002, 20150409, 45148.00, 19930624, 47450.96, -34.6, 1832, 0.10
69.89413, 317.154750, 2652.394, -0.002, 20150409, 45148.50, 19930624, 47450.91, 31.7, 2152, 0.10
69.89404, 317.154580, 2652.374, -0.002, 20150409, 45149.00, 19930624, 47450.85, 98.0, 1931, 0.10
69.89389, 317.154520, 2652.376, -0.001, 20150409, 45149.50, 19930624, 47450.80, 164.4, 1568, 0.10
69.87213, 316.977890, 2625.632, 0.001, 20150409, 49408.00, 19930624, 47399.84, 158.3, 1218, 0.10
69.87239, 316.978500, 2625.689, -0.001, 20150409, 49408.50, 19930624, 47400.07, 104.2, 2111, 0.11
69.87248, 316.978710, 2625.716, -0.001, 20150409, 49409.00, 19930624, 47400.31, 50.1, 2222, 0.11
69.87281, 316.979560, 2625.807, -0.001, 20150409, 49409.50, 19930624, 47400.54, -3.9, 2476, 0.11
69.87297, 316.979890, 2625.850, -0.001, 20150409, 49410.00, 19930624, 47400.78, -57.8, 2115, 0.11
69.87316, 316.979960, 2625.895, 0.000, 20150409, 49410.50, 19930624, 47401.01, -111.7, 1650, 0.10
69.87335, 316.980360, 2625.942, 0.001, 20150409, 49411.00, 19930624, 47401.24, -165.6, 1134, 0.10
67.02705, 309.376620, 56.972, -0.003, 20150409, 65983.50, 19930624, 42461.52, -189.4, 3004, 0.37
67.02687, 309.375320, 56.804, -0.005, 20150409, 65984.00, 19930624, 42461.00, -172.4, 4212, 0.36
67.02678, 309.374400, 56.782, -0.039, 20150409, 65984.50, 19930624, 42460.49, -155.8, 4749, 0.33
67.02668, 309.373740, 56.045, -0.034, 20150409, 65985.00, 19930624, 42459.97, -139.6, 4268, 0.27
67.0266, 309.372860, 56.171, -0.032, 20150409, 65985.50, 19930624, 42459.45, -123.9, 4738, 0.32
67.02646, 309.371820, 55.921, -0.027, 20150409, 65986.00, 19930624, 42458.93, -108.5, 3988, 0.32
67.02637, 309.370780, 56.378, -0.027, 20150409, 65986.50, 19930624, 42458.40, -93.6, 4466, 0.34
67.02616, 309.368440, 56.681, -0.025, 20150409, 65987.00, 19930624, 42457.87, -79.0, 3057, 0.39
67.02604, 309.367200, 57.494, -0.020, 20150409, 65987.50, 19930624, 42457.35, -64.9, 3522, 0.56
67.02584, 309.365100, 58.180, -0.022, 20150409, 65988.00, 19930624, 42456.82, -51.2, 2635, 0.61
67.02574, 309.364080, 59.262, -0.025, 20150409, 65988.50, 19930624, 42456.28, -37.9, 2964, 0.67
67.02559, 309.362510, 60.185, -0.027, 20150409, 65989.00, 19930624, 42455.75, -24.9, 2397, 0.72
67.02546, 309.361350, 62.313, -0.027, 20150409, 65989.50, 19930624, 42455.21, -12.4, 2749, 0.72
